"","Well","tx","conc","plate","Time","Tx_over_T0","cell_line"
"1184","B3","CX","0.5","p1","T48",NA,"78"
"1185","B3","CX","0.5","p1","T96",NA,"78"
"1186","B3","CX","0.5","p2","T0",100,"78"
"1187","B3","CX","0.5","p2","T3",NA,"78"
"1188","B3","CX","0.5","p2","T24",86.7488137267583,"78"
"1189","B3","CX","0.5","p2","T48",NA,"78"
"1190","B3","CX","0.5","p2","T96",NA,"78"
"1191","B3","CX","0.5","p3","T0",100,"78"
"1192","B3","CX","0.5","p3","T3",NA,"78"
"1193","B3","CX","0.5","p3","T24",NA,"78"
"1194","B3","CX","0.5","p3","T48",107.007673729308,"78"
"1195","B3","CX","0.5","p3","T96",NA,"78"
"1196","B3","CX","0.5","p4","T0",100,"78"
"1197","B3","CX","0.5","p4","T3",NA,"78"
"1198","B3","CX","0.5","p4","T24",NA,"78"
"1199","B3","CX","0.5","p4","T48",NA,"78"
"1200","B3","CX","0.5","p4","T96",139.331323945335,"78"
"1201","B4","CX","0.1","p1","T0",100,"78"
"1202","B4","CX","0.1","p1","T3",75.3715039600246,"78"
"1203","B4","CX","0.1","p1","T24",NA,"78"
"1204","B4","CX","0.1","p1","T48",NA,"78"
"1205","B4","CX","0.1","p1","T96",NA,"78"
"1206","B4","CX","0.1","p2","T0",100,"78"
"1207","B4","CX","0.1","p2","T3",NA,"78"
"1208","B4","CX","0.1","p2","T24",89.2767171799505,"78"
"1209","B4","CX","0.1","p2","T48",NA,"78"
"1210","B4","CX","0.1","p2","T96",NA,"78"
"1211","B4","CX","0.1","p3","T0",100,"78"
"1212","B4","CX","0.1","p3","T3",NA,"78"
"1213","B4","CX","0.1","p3","T24",NA,"78"
"1214","B4","CX","0.1","p3","T48",131.823544143611,"78"
"1215","B4","CX","0.1","p3","T96",NA,"78"
"1216","B4","CX","0.1","p4","T0",100,"78"
"1217","B4","CX","0.1","p4","T3",NA,"78"
"1218","B4","CX","0.1","p4","T24",NA,"78"
"1219","B4","CX","0.1","p4","T48",NA,"78"
"1220","B4","CX","0.1","p4","T96",136.960422806792,"78"
"1221","B5","VEH","2.5","p1","T0",100,"78"
"1222","B5","VEH","2.5","p1","T3",79.5628872108213,"78"
"1223","B5","VEH","2.5","p1","T24",NA,"78"
"1224","B5","VEH","2.5","p1","T48",NA,"78"
"1225","B5","VEH","2.5","p1","T96",NA,"78"
"1226","B5","VEH","2.5","p2","T0",100,"78"
"1227","B5","VEH","2.5","p2","T3",NA,"78"
"1228","B5","VEH","2.5","p2","T24",80.9510686840653,"78"
"1229","B5","VEH","2.5","p2","T48",NA,"78"
"1230","B5","VEH","2.5","p2","T96",NA,"78"
"1231","B5","VEH","2.5","p3","T0",100,"78"
"1232","B5","VEH","2.5","p3","T3",NA,"78"
"1233","B5","VEH","2.5","p3","T24",NA,"78"
"1234","B5","VEH","2.5","p3","T48",123.908889775987,"78"
"1235","B5","VEH","2.5","p3","T96",NA,"78"
"1236","B5","VEH","2.5","p4","T0",100,"78"
"1237","B5","VEH","2.5","p4","T3",NA,"78"
"1238","B5","VEH","2.5","p4","T24",NA,"78"
"1239","B5","VEH","2.5","p4","T48",NA,"78"
"1240","B5","VEH","2.5","p4","T96",143.678643187202,"78"
"1241","B6","VEH","0.5","p1","T0",100,"78"
"1242","B6","VEH","0.5","p1","T3",75.4257348812464,"78"
"1243","B6","VEH","0.5","p1","T24",NA,"78"
"1244","B6","VEH","0.5","p1","T48",NA,"78"
"1245","B6","VEH","0.5","p1","T96",NA,"78"
"1246","B6","VEH","0.5","p2","T0",100,"78"
"1247","B6","VEH","0.5","p2","T3",NA,"78"
"1248","B6","VEH","0.5","p2","T24",91.5064121125133,"78"
"1249","B6","VEH","0.5","p2","T48",NA,"78"
"1250","B6","VEH","0.5","p2","T96",NA,"78"
"1251","B6","VEH","0.5","p3","T0",100,"78"
"1252","B6","VEH","0.5","p3","T3",NA,"78"
"1253","B6","VEH","0.5","p3","T24",NA,"78"
"1254","B6","VEH","0.5","p3","T48",105.510056802718,"78"
"1255","B6","VEH","0.5","p3","T96",NA,"78"
"1256","B6","VEH","0.5","p4","T0",100,"78"
"1257","B6","VEH","0.5","p4","T3",NA,"78"
"1258","B6","VEH","0.5","p4","T24",NA,"78"
"1259","B6","VEH","0.5","p4","T48",NA,"78"
"1260","B6","VEH","0.5","p4","T96",114.18717478341,"78"
"1261","B7","VEH","0.1","p1","T0",100,"78"
"1262","B7","VEH","0.1","p1","T3",90.3434949358504,"78"
"1263","B7","VEH","0.1","p1","T24",NA,"78"
"1264","B7","VEH","0.1","p1","T48",NA,"78"
"1265","B7","VEH","0.1","p1","T96",NA,"78"
"1266","B7","VEH","0.1","p2","T0",100,"78"
"1267","B7","VEH","0.1","p2","T3",NA,"78"
"1268","B7","VEH","0.1","p2","T24",84.7231968015989,"78"
"1269","B7","VEH","0.1","p2","T48",NA,"78"
"1270","B7","VEH","0.1","p2","T96",NA,"78"
"1271","B7","VEH","0.1","p3","T0",100,"78"
"1272","B7","VEH","0.1","p3","T3",NA,"78"
"1273","B7","VEH","0.1","p3","T24",NA,"78"
"1274","B7","VEH","0.1","p3","T48",108.409786386997,"78"
"1275","B7","VEH","0.1","p3","T96",NA,"78"
"1276","B7","VEH","0.1","p4","T0",100,"78"
"1277","B7","VEH","0.1","p4","T3",NA,"78"
"1278","B7","VEH","0.1","p4","T24",NA,"78"
"1279","B7","VEH","0.1","p4","T48",NA,"78"
"1280","B7","VEH","0.1","p4","T96",125.764289207541,"78"
"1281","B8","DOX","2.5","p1","T0",100,"78"
"1282","B8","DOX","2.5","p1","T3",83.8783410770365,"78"
"1283","B8","DOX","2.5","p1","T24",NA,"78"
"1284","B8","DOX","2.5","p1","T48",NA,"78"
"1285","B8","DOX","2.5","p1","T96",NA,"78"
"1286","B8","DOX","2.5","p2","T0",100,"78"
"1287","B8","DOX","2.5","p2","T3",NA,"78"
"1288","B8","DOX","2.5","p2","T24",74.3755149366256,"78"
"1289","B8","DOX","2.5","p2","T48",NA,"78"
"1290","B8","DOX","2.5","p2","T96",NA,"78"
"1291","B8","DOX","2.5","p3","T0",100,"78"
"1292","B8","DOX","2.5","p3","T3",NA,"78"
"1293","B8","DOX","2.5","p3","T24",NA,"78"
"1294","B8","DOX","2.5","p3","T48",70.7550316495468,"78"
"1295","B8","DOX","2.5","p3","T96",NA,"78"
"1296","B8","DOX","2.5","p4","T0",100,"78"
"1297","B8","DOX","2.5","p4","T3",NA,"78"
"1298","B8","DOX","2.5","p4","T24",NA,"78"
"1299","B8","DOX","2.5","p4","T48",NA,"78"
"1300","B8","DOX","2.5","p4","T96",41.6811249769198,"78"
"1301","B9","DOX","0.5","p1","T0",100,"78"
"1302","B9","DOX","0.5","p1","T3",79.2120128556795,"78"
"1303","B9","DOX","0.5","p1","T24",NA,"78"
"1304","B9","DOX","0.5","p1","T48",NA,"78"
"1305","B9","DOX","0.5","p1","T96",NA,"78"
"1306","B9","DOX","0.5","p2","T0",100,"78"
"1307","B9","DOX","0.5","p2","T3",NA,"78"
"1308","B9","DOX","0.5","p2","T24",71.6797654175501,"78"
"1309","B9","DOX","0.5","p2","T48",NA,"78"
"1310","B9","DOX","0.5","p2","T96",NA,"78"
"1311","B9","DOX","0.5","p3","T0",100,"78"
"1312","B9","DOX","0.5","p3","T3",NA,"78"
"1313","B9","DOX","0.5","p3","T24",NA,"78"
"1314","B9","DOX","0.5","p3","T48",70.2506773581354,"78"
"1315","B9","DOX","0.5","p3","T96",NA,"78"
"1316","B9","DOX","0.5","p4","T0",100,"78"
"1317","B9","DOX","0.5","p4","T3",NA,"78"
"1318","B9","DOX","0.5","p4","T24",NA,"78"
"1319","B9","DOX","0.5","p4","T48",NA,"78"
"1320","B9","DOX","0.5","p4","T96",32.7656515503904,"78"
"1321","B10","DOX","0.1","p1","T0",100,"78"
"1322","B10","DOX","0.1","p1","T3",102.594509840156,"78"
"1323","B10","DOX","0.1","p1","T24",NA,"78"
"1324","B10","DOX","0.1","p1","T48",NA,"78"
"1325","B10","DOX","0.1","p1","T96",NA,"78"
"1326","B10","DOX","0.1","p2","T0",100,"78"
"1327","B10","DOX","0.1","p2","T3",NA,"78"
"1328","B10","DOX","0.1","p2","T24",113.363775969405,"78"
"1329","B10","DOX","0.1","p2","T48",NA,"78"
"1330","B10","DOX","0.1","p2","T96",NA,"78"
"1331","B10","DOX","0.1","p3","T0",100,"78"
"1332","B10","DOX","0.1","p3","T3",NA,"78"
"1333","B10","DOX","0.1","p3","T24",NA,"78"
"1334","B10","DOX","0.1","p3","T48",113.235245531783,"78"
"1335","B10","DOX","0.1","p3","T96",NA,"78"
"1336","B10","DOX","0.1","p4","T0",100,"78"
"1337","B10","DOX","0.1","p4","T3",NA,"78"
"1338","B10","DOX","0.1","p4","T24",NA,"78"
"1339","B10","DOX","0.1","p4","T48",NA,"78"
"1340","B10","DOX","0.1","p4","T96",100.983271931914,"78"
"1341","B11","untx","0","p1","T0",100,"78"
"1342","B11","untx","0","p1","T3",97.0148026958605,"78"
"1343","B11","untx","0","p1","T24",NA,"78"
"1344","B11","untx","0","p1","T48",NA,"78"
"1345","B11","untx","0","p1","T96",NA,"78"
"1346","B11","untx","0","p2","T0",100,"78"
"1347","B11","untx","0","p2","T3",NA,"78"
"1348","B11","untx","0","p2","T24",106.524297140781,"78"
"1349","B11","untx","0","p2","T48",NA,"78"
"1350","B11","untx","0","p2","T96",NA,"78"
"1351","B11","untx","0","p3","T0",100,"78"
"1352","B11","untx","0","p3","T3",NA,"78"
"1353","B11","untx","0","p3","T24",NA,"78"
"1354","B11","untx","0","p3","T48",97.291681368422,"78"
"1355","B11","untx","0","p3","T96",NA,"78"
"1356","B11","untx","0","p4","T0",100,"78"
"1357","B11","untx","0","p4","T3",NA,"78"
"1358","B11","untx","0","p4","T24",NA,"78"
"1359","B11","untx","0","p4","T48",NA,"78"
"1360","B11","untx","0","p4","T96",87.7673026526899,"78"
"1361","C2","CX","2.5","p1","T0",100,"78"
"1362","C2","CX","2.5","p1","T3",93.5643593594776,"78"
"1363","C2","CX","2.5","p1","T24",NA,"78"
"1364","C2","CX","2.5","p1","T48",NA,"78"
"1365","C2","CX","2.5","p1","T96",NA,"78"
"1366","C2","CX","2.5","p2","T0",100,"78"
"1367","C2","CX","2.5","p2","T3",NA,"78"
"1368","C2","CX","2.5","p2","T24",93.8615024713849,"78"
"1369","C2","CX","2.5","p2","T48",NA,"78"
"1370","C2","CX","2.5","p2","T96",NA,"78"
"1371","C2","CX","2.5","p3","T0",100,"78"
"1372","C2","CX","2.5","p3","T3",NA,"78"
"1373","C2","CX","2.5","p3","T24",NA,"78"
"1374","C2","CX","2.5","p3","T48",103.25481293718,"78"
"1375","C2","CX","2.5","p3","T96",NA,"78"
"1376","C2","CX","2.5","p4","T0",100,"78"
"1377","C2","CX","2.5","p4","T3",NA,"78"
"1378","C2","CX","2.5","p4","T24",NA,"78"
"1379","C2","CX","2.5","p4","T48",NA,"78"
"1380","C2","CX","2.5","p4","T96",114.66133127514,"78"
"1381","C3","CX","0.5","p1","T0",100,"78"
"1382","C3","CX","0.5","p1","T3",106.426151466313,"78"
"1383","C3","CX","0.5","p1","T24",NA,"78"
"1384","C3","CX","0.5","p1","T48",NA,"78"
"1385","C3","CX","0.5","p1","T96",NA,"78"
"1386","C3","CX","0.5","p2","T0",100,"78"
"1387","C3","CX","0.5","p2","T3",NA,"78"
"1388","C3","CX","0.5","p2","T24",85.7671292613142,"78"
"1389","C3","CX","0.5","p2","T48",NA,"78"
"1390","C3","CX","0.5","p2","T96",NA,"78"
"1391","C3","CX","0.5","p3","T0",100,"78"
"1392","C3","CX","0.5","p3","T3",NA,"78"
"1393","C3","CX","0.5","p3","T24",NA,"78"
"1394","C3","CX","0.5","p3","T48",126.725082927667,"78"
"1395","C3","CX","0.5","p3","T96",NA,"78"
"1396","C3","CX","0.5","p4","T0",100,"78"
"1397","C3","CX","0.5","p4","T3",NA,"78"
"1398","C3","CX","0.5","p4","T24",NA,"78"
"1399","C3","CX","0.5","p4","T48",NA,"78"
"1400","C3","CX","0.5","p4","T96",120.051123014078,"78"
"1401","C4","CX","0.1","p1","T0",100,"78"
"1402","C4","CX","0.1","p1","T3",85.13076810935,"78"
"1403","C4","CX","0.1","p1","T24",NA,"78"
"1404","C4","CX","0.1","p1","T48",NA,"78"
"1405","C4","CX","0.1","p1","T96",NA,"78"
"1406","C4","CX","0.1","p2","T0",100,"78"
"1407","C4","CX","0.1","p2","T3",NA,"78"
"1408","C4","CX","0.1","p2","T24",109.021258608761,"78"
"1409","C4","CX","0.1","p2","T48",NA,"78"
"1410","C4","CX","0.1","p2","T96",NA,"78"
"1411","C4","CX","0.1","p3","T0",100,"78"
"1412","C4","CX","0.1","p3","T3",NA,"78"
"1413","C4","CX","0.1","p3","T24",NA,"78"
"1414","C4","CX","0.1","p3","T48",121.659808240675,"78"
"1415","C4","CX","0.1","p3","T96",NA,"78"
"1416","C4","CX","0.1","p4","T0",100,"78"
"1417","C4","CX","0.1","p4","T3",NA,"78"
"1418","C4","CX","0.1","p4","T24",NA,"78"
"1419","C4","CX","0.1","p4","T48",NA,"78"
"1420","C4","CX","0.1","p4","T96",135.581703407425,"78"
"1421","C5","VEH","2.5","p1","T0",100,"78"
"1422","C5","VEH","2.5","p1","T3",95.4508041820762,"78"
"1423","C5","VEH","2.5","p1","T24",NA,"78"
"1424","C5","VEH","2.5","p1","T48",NA,"78"
"1425","C5","VEH","2.5","p1","T96",NA,"78"
"1426","C5","VEH","2.5","p2","T0",100,"78"
"1427","C5","VEH","2.5","p2","T3",NA,"78"
"1428","C5","VEH","2.5","p2","T24",92.8771591752017,"78"
"1429","C5","VEH","2.5","p2","T48",NA,"78"
"1430","C5","VEH","2.5","p2","T96",NA,"78"
"1431","C5","VEH","2.5","p3","T0",100,"78"
"1432","C5","VEH","2.5","p3","T3",NA,"78"
"1433","C5","VEH","2.5","p3","T24",NA,"78"
"1434","C5","VEH","2.5","p3","T48",107.02613099486,"78"
"1435","C5","VEH","2.5","p3","T96",NA,"78"
"1436","C5","VEH","2.5","p4","T0",100,"78"
"1437","C5","VEH","2.5","p4","T3",NA,"78"
"1438","C5","VEH","2.5","p4","T24",NA,"78"
"1439","C5","VEH","2.5","p4","T48",NA,"78"
"1440","C5","VEH","2.5","p4","T96",125.933200749164,"78"
"1441","C6","VEH","0.5","p1","T0",100,"78"
"1442","C6","VEH","0.5","p1","T3",96.2055021687974,"78"
"1443","C6","VEH","0.5","p1","T24",NA,"78"
"1444","C6","VEH","0.5","p1","T48",NA,"78"
"1445","C6","VEH","0.5","p1","T96",NA,"78"
"1446","C6","VEH","0.5","p2","T0",100,"78"
"1447","C6","VEH","0.5","p2","T3",NA,"78"
"1448","C6","VEH","0.5","p2","T24",105.687458621911,"78"
"1449","C6","VEH","0.5","p2","T48",NA,"78"
"1450","C6","VEH","0.5","p2","T96",NA,"78"
"1451","C6","VEH","0.5","p3","T0",100,"78"
"1452","C6","VEH","0.5","p3","T3",NA,"78"
"1453","C6","VEH","0.5","p3","T24",NA,"78"
"1454","C6","VEH","0.5","p3","T48",107.869774434929,"78"
"1455","C6","VEH","0.5","p3","T96",NA,"78"
"1456","C6","VEH","0.5","p4","T0",100,"78"
"1457","C6","VEH","0.5","p4","T3",NA,"78"
"1458","C6","VEH","0.5","p4","T24",NA,"78"
"1459","C6","VEH","0.5","p4","T48",NA,"78"
"1460","C6","VEH","0.5","p4","T96",111.91911175905,"78"
"1461","C7","VEH","0.1","p1","T0",100,"78"
"1462","C7","VEH","0.1","p1","T3",94.3535770863936,"78"
"1463","C7","VEH","0.1","p1","T24",NA,"78"
"1464","C7","VEH","0.1","p1","T48",NA,"78"
"1465","C7","VEH","0.1","p1","T96",NA,"78"
"1466","C7","VEH","0.1","p2","T0",100,"78"
"1467","C7","VEH","0.1","p2","T3",NA,"78"
"1468","C7","VEH","0.1","p2","T24",96.3355793100697,"78"
"1469","C7","VEH","0.1","p2","T48",NA,"78"
"1470","C7","VEH","0.1","p2","T96",NA,"78"
"1471","C7","VEH","0.1","p3","T0",100,"78"
"1472","C7","VEH","0.1","p3","T3",NA,"78"
"1473","C7","VEH","0.1","p3","T24",NA,"78"
"1474","C7","VEH","0.1","p3","T48",96.055614218325,"78"
"1475","C7","VEH","0.1","p3","T96",NA,"78"
"1476","C7","VEH","0.1","p4","T0",100,"78"
"1477","C7","VEH","0.1","p4","T3",NA,"78"
"1478","C7","VEH","0.1","p4","T24",NA,"78"
"1479","C7","VEH","0.1","p4","T48",NA,"78"
"1480","C7","VEH","0.1","p4","T96",125.341445983991,"78"
"1481","C8","DOX","2.5","p1","T0",100,"78"
"1482","C8","DOX","2.5","p1","T3",90.5117953325698,"78"
"1483","C8","DOX","2.5","p1","T24",NA,"78"
"1484","C8","DOX","2.5","p1","T48",NA,"78"
"1485","C8","DOX","2.5","p1","T96",NA,"78"
"1486","C8","DOX","2.5","p2","T0",100,"78"
"1487","C8","DOX","2.5","p2","T3",NA,"78"
"1488","C8","DOX","2.5","p2","T24",75.3223261191375,"78"
"1489","C8","DOX","2.5","p2","T48",NA,"78"
"1490","C8","DOX","2.5","p2","T96",NA,"78"
"1491","C8","DOX","2.5","p3","T0",100,"78"
"1492","C8","DOX","2.5","p3","T3",NA,"78"
"1493","C8","DOX","2.5","p3","T24",NA,"78"
"1494","C8","DOX","2.5","p3","T48",63.2405712242263,"78"
"1495","C8","DOX","2.5","p3","T96",NA,"78"
"1496","C8","DOX","2.5","p4","T0",100,"78"
"1497","C8","DOX","2.5","p4","T3",NA,"78"
"1498","C8","DOX","2.5","p4","T24",NA,"78"
"1499","C8","DOX","2.5","p4","T48",NA,"78"
"1500","C8","DOX","2.5","p4","T96",47.2820060686486,"78"
"1501","C9","DOX","0.5","p1","T0",100,"78"
"1502","C9","DOX","0.5","p1","T3",88.5571889693298,"78"
"1503","C9","DOX","0.5","p1","T24",NA,"78"
"1504","C9","DOX","0.5","p1","T48",NA,"78"
"1505","C9","DOX","0.5","p1","T96",NA,"78"
"1506","C9","DOX","0.5","p2","T0",100,"78"
"1507","C9","DOX","0.5","p2","T3",NA,"78"
"1508","C9","DOX","0.5","p2","T24",71.5869732651611,"78"
"1509","C9","DOX","0.5","p2","T48",NA,"78"
"1510","C9","DOX","0.5","p2","T96",NA,"78"
"1511","C9","DOX","0.5","p3","T0",100,"78"
"1512","C9","DOX","0.5","p3","T3",NA,"78"
"1513","C9","DOX","0.5","p3","T24",NA,"78"
"1514","C9","DOX","0.5","p3","T48",68.0307460488879,"78"
"1515","C9","DOX","0.5","p3","T96",NA,"78"
"1516","C9","DOX","0.5","p4","T0",100,"78"
"1517","C9","DOX","0.5","p4","T3",NA,"78"
"1518","C9","DOX","0.5","p4","T24",NA,"78"
"1519","C9","DOX","0.5","p4","T48",NA,"78"
"1520","C9","DOX","0.5","p4","T96",47.7792894213329,"78"
"1521","C10","DOX","0.1","p1","T0",100,"78"
"1522","C10","DOX","0.1","p1","T3",96.5926830500351,"78"
"1523","C10","DOX","0.1","p1","T24",NA,"78"
"1524","C10","DOX","0.1","p1","T48",NA,"78"
"1525","C10","DOX","0.1","p1","T96",NA,"78"
"1526","C10","DOX","0.1","p2","T0",100,"78"
"1527","C10","DOX","0.1","p2","T3",NA,"78"
"1528","C10","DOX","0.1","p2","T24",99.6533098883569,"78"
"1529","C10","DOX","0.1","p2","T48",NA,"78"
"1530","C10","DOX","0.1","p2","T96",NA,"78"
"1531","C10","DOX","0.1","p3","T0",100,"78"
"1532","C10","DOX","0.1","p3","T3",NA,"78"
"1533","C10","DOX","0.1","p3","T24",NA,"78"
"1534","C10","DOX","0.1","p3","T48",109.539228811667,"78"
"1535","C10","DOX","0.1","p3","T96",NA,"78"
"1536","C10","DOX","0.1","p4","T0",100,"78"
"1537","C10","DOX","0.1","p4","T3",NA,"78"
"1538","C10","DOX","0.1","p4","T24",NA,"78"
"1539","C10","DOX","0.1","p4","T48",NA,"78"
"1540","C10","DOX","0.1","p4","T96",116.066149191818,"78"
"1541","C11","untx","0","p1","T0",100,"78"
"1542","C11","untx","0","p1","T3",105.062540575134,"78"
"1543","C11","untx","0","p1","T24",NA,"78"
"1544","C11","untx","0","p1","T48",NA,"78"
"1545","C11","untx","0","p1","T96",NA,"78"
"1546","C11","untx","0","p2","T0",100,"78"
"1547","C11","untx","0","p2","T3",NA,"78"
"1548","C11","untx","0","p2","T24",90.1888428810008,"78"
"1549","C11","untx","0","p2","T48",NA,"78"
"1550","C11","untx","0","p2","T96",NA,"78"
"1551","C11","untx","0","p3","T0",100,"78"
"1552","C11","untx","0","p3","T3",NA,"78"
"1553","C11","untx","0","p3","T24",NA,"78"
"1554","C11","untx","0","p3","T48",99.8689129081936,"78"
"1555","C11","untx","0","p3","T96",NA,"78"
"1556","C11","untx","0","p4","T0",100,"78"
"1557","C11","untx","0","p4","T3",NA,"78"
"1558","C11","untx","0","p4","T24",NA,"78"
"1559","C11","untx","0","p4","T48",NA,"78"
"1560","C11","untx","0","p4","T96",107.855630026233,"78"
"1561","D2","CX","2.5","p1","T0",100,"78"
"1562","D2","CX","2.5","p1","T3",96.9028461669308,"78"
"1563","D2","CX","2.5","p1","T24",NA,"78"
"1564","D2","CX","2.5","p1","T48",NA,"78"
"1565","D2","CX","2.5","p1","T96",NA,"78"
"1566","D2","CX","2.5","p2","T0",100,"78"
"1567","D2","CX","2.5","p2","T3",NA,"78"
"1568","D2","CX","2.5","p2","T24",86.434095261351,"78"
"1569","D2","CX","2.5","p2","T48",NA,"78"
"1570","D2","CX","2.5","p2","T96",NA,"78"
"1571","D2","CX","2.5","p3","T0",100,"78"
