"","Well","tx","conc","plate","Time","Tx_over_T0","cell_line"
"1572","D2","CX","2.5","p3","T3",NA,"78"
"1573","D2","CX","2.5","p3","T24",NA,"78"
"1574","D2","CX","2.5","p3","T48",112.787679410078,"78"
"1575","D2","CX","2.5","p3","T96",NA,"78"
"1576","D2","CX","2.5","p4","T0",100,"78"
"1577","D2","CX","2.5","p4","T3",NA,"78"
"1578","D2","CX","2.5","p4","T24",NA,"78"
"1579","D2","CX","2.5","p4","T48",NA,"78"
"1580","D2","CX","2.5","p4","T96",130.762487998688,"78"
"1581","D3","CX","0.5","p1","T0",100,"78"
"1582","D3","CX","0.5","p1","T3",102.291144996941,"78"
"1583","D3","CX","0.5","p1","T24",NA,"78"
"1584","D3","CX","0.5","p1","T48",NA,"78"
"1585","D3","CX","0.5","p1","T96",NA,"78"
"1586","D3","CX","0.5","p2","T0",100,"78"
"1587","D3","CX","0.5","p2","T3",NA,"78"
"1588","D3","CX","0.5","p2","T24",88.9545193122701,"78"
"1589","D3","CX","0.5","p2","T48",NA,"78"
"1590","D3","CX","0.5","p2","T96",NA,"78"
"1591","D3","CX","0.5","p3","T0",100,"78"
"1592","D3","CX","0.5","p3","T3",NA,"78"
"1593","D3","CX","0.5","p3","T24",NA,"78"
"1594","D3","CX","0.5","p3","T48",124.930121228699,"78"
"1595","D3","CX","0.5","p3","T96",NA,"78"
"1596","D3","CX","0.5","p4","T0",100,"78"
"1597","D3","CX","0.5","p4","T3",NA,"78"
"1598","D3","CX","0.5","p4","T24",NA,"78"
"1599","D3","CX","0.5","p4","T48",NA,"78"
"1600","D3","CX","0.5","p4","T96",118.667013885303,"78"
"1601","D4","CX","0.1","p1","T0",100,"78"
"1602","D4","CX","0.1","p1","T3",80.3692880432656,"78"
"1603","D4","CX","0.1","p1","T24",NA,"78"
"1604","D4","CX","0.1","p1","T48",NA,"78"
"1605","D4","CX","0.1","p1","T96",NA,"78"
"1606","D4","CX","0.1","p2","T0",100,"78"
"1607","D4","CX","0.1","p2","T3",NA,"78"
"1608","D4","CX","0.1","p2","T24",84.3068334201898,"78"
"1609","D4","CX","0.1","p2","T48",NA,"78"
"1610","D4","CX","0.1","p2","T96",NA,"78"
"1611","D4","CX","0.1","p3","T0",100,"78"
"1612","D4","CX","0.1","p3","T3",NA,"78"
"1613","D4","CX","0.1","p3","T24",NA,"78"
"1614","D4","CX","0.1","p3","T48",112.796437747694,"78"
"1615","D4","CX","0.1","p3","T96",NA,"78"
"1616","D4","CX","0.1","p4","T0",100,"78"
"1617","D4","CX","0.1","p4","T3",NA,"78"
"1618","D4","CX","0.1","p4","T24",NA,"78"
"1619","D4","CX","0.1","p4","T48",NA,"78"
"1620","D4","CX","0.1","p4","T96",112.583204903793,"78"
"1621","D5","VEH","2.5","p1","T0",100,"78"
"1622","D5","VEH","2.5","p1","T3",96.7268285651455,"78"
"1623","D5","VEH","2.5","p1","T24",NA,"78"
"1624","D5","VEH","2.5","p1","T48",NA,"78"
"1625","D5","VEH","2.5","p1","T96",NA,"78"
"1626","D5","VEH","2.5","p2","T0",100,"78"
"1627","D5","VEH","2.5","p2","T3",NA,"78"
"1628","D5","VEH","2.5","p2","T24",94.9062745600225,"78"
"1629","D5","VEH","2.5","p2","T48",NA,"78"
"1630","D5","VEH","2.5","p2","T96",NA,"78"
"1631","D5","VEH","2.5","p3","T0",100,"78"
"1632","D5","VEH","2.5","p3","T3",NA,"78"
"1633","D5","VEH","2.5","p3","T24",NA,"78"
"1634","D5","VEH","2.5","p3","T48",110.805828498902,"78"
"1635","D5","VEH","2.5","p3","T96",NA,"78"
"1636","D5","VEH","2.5","p4","T0",100,"78"
"1637","D5","VEH","2.5","p4","T3",NA,"78"
"1638","D5","VEH","2.5","p4","T24",NA,"78"
"1639","D5","VEH","2.5","p4","T48",NA,"78"
"1640","D5","VEH","2.5","p4","T96",132.834250331571,"78"
"1641","D6","VEH","0.5","p1","T0",100,"78"
"1642","D6","VEH","0.5","p1","T3",93.5801004055674,"78"
"1643","D6","VEH","0.5","p1","T24",NA,"78"
"1644","D6","VEH","0.5","p1","T48",NA,"78"
"1645","D6","VEH","0.5","p1","T96",NA,"78"
"1646","D6","VEH","0.5","p2","T0",100,"78"
"1647","D6","VEH","0.5","p2","T3",NA,"78"
"1648","D6","VEH","0.5","p2","T24",83.3351040778752,"78"
"1649","D6","VEH","0.5","p2","T48",NA,"78"
"1650","D6","VEH","0.5","p2","T96",NA,"78"
"1651","D6","VEH","0.5","p3","T0",100,"78"
"1652","D6","VEH","0.5","p3","T3",NA,"78"
"1653","D6","VEH","0.5","p3","T24",NA,"78"
"1654","D6","VEH","0.5","p3","T48",146.204654018466,"78"
"1655","D6","VEH","0.5","p3","T96",NA,"78"
"1656","D6","VEH","0.5","p4","T0",100,"78"
"1657","D6","VEH","0.5","p4","T3",NA,"78"
"1658","D6","VEH","0.5","p4","T24",NA,"78"
"1659","D6","VEH","0.5","p4","T48",NA,"78"
"1660","D6","VEH","0.5","p4","T96",114.351351852347,"78"
"1661","D7","VEH","0.1","p1","T0",100,"78"
"1662","D7","VEH","0.1","p1","T3",91.1940462644352,"78"
"1663","D7","VEH","0.1","p1","T24",NA,"78"
"1664","D7","VEH","0.1","p1","T48",NA,"78"
"1665","D7","VEH","0.1","p1","T96",NA,"78"
"1666","D7","VEH","0.1","p2","T0",100,"78"
"1667","D7","VEH","0.1","p2","T3",NA,"78"
"1668","D7","VEH","0.1","p2","T24",91.0990389453758,"78"
"1669","D7","VEH","0.1","p2","T48",NA,"78"
"1670","D7","VEH","0.1","p2","T96",NA,"78"
"1671","D7","VEH","0.1","p3","T0",100,"78"
"1672","D7","VEH","0.1","p3","T3",NA,"78"
"1673","D7","VEH","0.1","p3","T24",NA,"78"
"1674","D7","VEH","0.1","p3","T48",96.2931502328354,"78"
"1675","D7","VEH","0.1","p3","T96",NA,"78"
"1676","D7","VEH","0.1","p4","T0",100,"78"
"1677","D7","VEH","0.1","p4","T3",NA,"78"
"1678","D7","VEH","0.1","p4","T24",NA,"78"
"1679","D7","VEH","0.1","p4","T48",NA,"78"
"1680","D7","VEH","0.1","p4","T96",95.8686878511292,"78"
"1681","D8","DOX","2.5","p1","T0",100,"78"
"1682","D8","DOX","2.5","p1","T3",99.4853587616404,"78"
"1683","D8","DOX","2.5","p1","T24",NA,"78"
"1684","D8","DOX","2.5","p1","T48",NA,"78"
"1685","D8","DOX","2.5","p1","T96",NA,"78"
"1686","D8","DOX","2.5","p2","T0",100,"78"
"1687","D8","DOX","2.5","p2","T3",NA,"78"
"1688","D8","DOX","2.5","p2","T24",52.1466655287371,"78"
"1689","D8","DOX","2.5","p2","T48",NA,"78"
"1690","D8","DOX","2.5","p2","T96",NA,"78"
"1691","D8","DOX","2.5","p3","T0",100,"78"
"1692","D8","DOX","2.5","p3","T3",NA,"78"
"1693","D8","DOX","2.5","p3","T24",NA,"78"
"1694","D8","DOX","2.5","p3","T48",62.1469166587262,"78"
"1695","D8","DOX","2.5","p3","T96",NA,"78"
"1696","D8","DOX","2.5","p4","T0",100,"78"
"1697","D8","DOX","2.5","p4","T3",NA,"78"
"1698","D8","DOX","2.5","p4","T24",NA,"78"
"1699","D8","DOX","2.5","p4","T48",NA,"78"
"1700","D8","DOX","2.5","p4","T96",40.9215601991521,"78"
"1701","D9","DOX","0.5","p1","T0",100,"78"
"1702","D9","DOX","0.5","p1","T3",93.6291581834694,"78"
"1703","D9","DOX","0.5","p1","T24",NA,"78"
"1704","D9","DOX","0.5","p1","T48",NA,"78"
"1705","D9","DOX","0.5","p1","T96",NA,"78"
"1706","D9","DOX","0.5","p2","T0",100,"78"
"1707","D9","DOX","0.5","p2","T3",NA,"78"
"1708","D9","DOX","0.5","p2","T24",74.6411893551276,"78"
"1709","D9","DOX","0.5","p2","T48",NA,"78"
"1710","D9","DOX","0.5","p2","T96",NA,"78"
"1711","D9","DOX","0.5","p3","T0",100,"78"
"1712","D9","DOX","0.5","p3","T3",NA,"78"
"1713","D9","DOX","0.5","p3","T24",NA,"78"
"1714","D9","DOX","0.5","p3","T48",69.6952876047396,"78"
"1715","D9","DOX","0.5","p3","T96",NA,"78"
"1716","D9","DOX","0.5","p4","T0",100,"78"
"1717","D9","DOX","0.5","p4","T3",NA,"78"
"1718","D9","DOX","0.5","p4","T24",NA,"78"
"1719","D9","DOX","0.5","p4","T48",NA,"78"
"1720","D9","DOX","0.5","p4","T96",42.3862593246306,"78"
"1721","D10","DOX","0.1","p1","T0",100,"78"
"1722","D10","DOX","0.1","p1","T3",139.69935292355,"78"
"1723","D10","DOX","0.1","p1","T24",NA,"78"
"1724","D10","DOX","0.1","p1","T48",NA,"78"
"1725","D10","DOX","0.1","p1","T96",NA,"78"
"1726","D10","DOX","0.1","p2","T0",100,"78"
"1727","D10","DOX","0.1","p2","T3",NA,"78"
"1728","D10","DOX","0.1","p2","T24",115.487189972577,"78"
"1729","D10","DOX","0.1","p2","T48",NA,"78"
"1730","D10","DOX","0.1","p2","T96",NA,"78"
"1731","D10","DOX","0.1","p3","T0",100,"78"
"1732","D10","DOX","0.1","p3","T3",NA,"78"
"1733","D10","DOX","0.1","p3","T24",NA,"78"
"1734","D10","DOX","0.1","p3","T48",123.072130272531,"78"
"1735","D10","DOX","0.1","p3","T96",NA,"78"
"1736","D10","DOX","0.1","p4","T0",100,"78"
"1737","D10","DOX","0.1","p4","T3",NA,"78"
"1738","D10","DOX","0.1","p4","T24",NA,"78"
"1739","D10","DOX","0.1","p4","T48",NA,"78"
"1740","D10","DOX","0.1","p4","T96",120.312965922495,"78"
"1741","D11","untx","0","p1","T0",100,"78"
"1742","D11","untx","0","p1","T3",92.6829406163932,"78"
"1743","D11","untx","0","p1","T24",NA,"78"
"1744","D11","untx","0","p1","T48",NA,"78"
"1745","D11","untx","0","p1","T96",NA,"78"
"1746","D11","untx","0","p2","T0",100,"78"
"1747","D11","untx","0","p2","T3",NA,"78"
"1748","D11","untx","0","p2","T24",110.103241750828,"78"
"1749","D11","untx","0","p2","T48",NA,"78"
"1750","D11","untx","0","p2","T96",NA,"78"
"1751","D11","untx","0","p3","T0",100,"78"
"1752","D11","untx","0","p3","T3",NA,"78"
"1753","D11","untx","0","p3","T24",NA,"78"
"1754","D11","untx","0","p3","T48",99.6069601081098,"78"
"1755","D11","untx","0","p3","T96",NA,"78"
"1756","D11","untx","0","p4","T0",100,"78"
"1757","D11","untx","0","p4","T3",NA,"78"
"1758","D11","untx","0","p4","T24",NA,"78"
"1759","D11","untx","0","p4","T48",NA,"78"
"1760","D11","untx","0","p4","T96",110.188383231893,"78"
"1761","E2","CX","2.5","p1","T0",100,"78"
"1762","E2","CX","2.5","p1","T3",84.2907040034234,"78"
"1763","E2","CX","2.5","p1","T24",NA,"78"
"1764","E2","CX","2.5","p1","T48",NA,"78"
"1765","E2","CX","2.5","p1","T96",NA,"78"
"1766","E2","CX","2.5","p2","T0",100,"78"
"1767","E2","CX","2.5","p2","T3",NA,"78"
"1768","E2","CX","2.5","p2","T24",84.4133764489188,"78"
"1769","E2","CX","2.5","p2","T48",NA,"78"
"1770","E2","CX","2.5","p2","T96",NA,"78"
"1771","E2","CX","2.5","p3","T0",100,"78"
"1772","E2","CX","2.5","p3","T3",NA,"78"
"1773","E2","CX","2.5","p3","T24",NA,"78"
"1774","E2","CX","2.5","p3","T48",77.3831129790037,"78"
"1775","E2","CX","2.5","p3","T96",NA,"78"
"1776","E2","CX","2.5","p4","T0",100,"78"
"1777","E2","CX","2.5","p4","T3",NA,"78"
"1778","E2","CX","2.5","p4","T24",NA,"78"
"1779","E2","CX","2.5","p4","T48",NA,"78"
"1780","E2","CX","2.5","p4","T96",107.180129621182,"78"
"1781","E3","CX","0.5","p1","T0",100,"78"
"1782","E3","CX","0.5","p1","T3",89.5227600631312,"78"
"1783","E3","CX","0.5","p1","T24",NA,"78"
"1784","E3","CX","0.5","p1","T48",NA,"78"
"1785","E3","CX","0.5","p1","T96",NA,"78"
"1786","E3","CX","0.5","p2","T0",100,"78"
"1787","E3","CX","0.5","p2","T3",NA,"78"
"1788","E3","CX","0.5","p2","T24",82.6834212147791,"78"
"1789","E3","CX","0.5","p2","T48",NA,"78"
"1790","E3","CX","0.5","p2","T96",NA,"78"
"1791","E3","CX","0.5","p3","T0",100,"78"
"1792","E3","CX","0.5","p3","T3",NA,"78"
"1793","E3","CX","0.5","p3","T24",NA,"78"
"1794","E3","CX","0.5","p3","T48",86.6652567489835,"78"
"1795","E3","CX","0.5","p3","T96",NA,"78"
"1796","E3","CX","0.5","p4","T0",100,"78"
"1797","E3","CX","0.5","p4","T3",NA,"78"
"1798","E3","CX","0.5","p4","T24",NA,"78"
"1799","E3","CX","0.5","p4","T48",NA,"78"
"1800","E3","CX","0.5","p4","T96",99.2535554373906,"78"
"1801","E4","CX","0.1","p1","T0",100,"78"
"1802","E4","CX","0.1","p1","T3",79.5570011973145,"78"
"1803","E4","CX","0.1","p1","T24",NA,"78"
"1804","E4","CX","0.1","p1","T48",NA,"78"
"1805","E4","CX","0.1","p1","T96",NA,"78"
"1806","E4","CX","0.1","p2","T0",100,"78"
"1807","E4","CX","0.1","p2","T3",NA,"78"
"1808","E4","CX","0.1","p2","T24",80.4421320415188,"78"
"1809","E4","CX","0.1","p2","T48",NA,"78"
"1810","E4","CX","0.1","p2","T96",NA,"78"
"1811","E4","CX","0.1","p3","T0",100,"78"
"1812","E4","CX","0.1","p3","T3",NA,"78"
"1813","E4","CX","0.1","p3","T24",NA,"78"
"1814","E4","CX","0.1","p3","T48",82.1282922318401,"78"
"1815","E4","CX","0.1","p3","T96",NA,"78"
"1816","E4","CX","0.1","p4","T0",100,"78"
"1817","E4","CX","0.1","p4","T3",NA,"78"
"1818","E4","CX","0.1","p4","T24",NA,"78"
"1819","E4","CX","0.1","p4","T48",NA,"78"
"1820","E4","CX","0.1","p4","T96",111.69547616317,"78"
"1821","E5","VEH","2.5","p1","T0",100,"78"
"1822","E5","VEH","2.5","p1","T3",88.2424764422111,"78"
"1823","E5","VEH","2.5","p1","T24",NA,"78"
"1824","E5","VEH","2.5","p1","T48",NA,"78"
"1825","E5","VEH","2.5","p1","T96",NA,"78"
"1826","E5","VEH","2.5","p2","T0",100,"78"
"1827","E5","VEH","2.5","p2","T3",NA,"78"
"1828","E5","VEH","2.5","p2","T24",89.9464931462115,"78"
"1829","E5","VEH","2.5","p2","T48",NA,"78"
"1830","E5","VEH","2.5","p2","T96",NA,"78"
"1831","E5","VEH","2.5","p3","T0",100,"78"
"1832","E5","VEH","2.5","p3","T3",NA,"78"
"1833","E5","VEH","2.5","p3","T24",NA,"78"
"1834","E5","VEH","2.5","p3","T48",96.4536596562616,"78"
"1835","E5","VEH","2.5","p3","T96",NA,"78"
"1836","E5","VEH","2.5","p4","T0",100,"78"
"1837","E5","VEH","2.5","p4","T3",NA,"78"
"1838","E5","VEH","2.5","p4","T24",NA,"78"
"1839","E5","VEH","2.5","p4","T48",NA,"78"
"1840","E5","VEH","2.5","p4","T96",103.488150176373,"78"
"1841","E6","VEH","0.5","p1","T0",100,"78"
"1842","E6","VEH","0.5","p1","T3",88.1654823265316,"78"
"1843","E6","VEH","0.5","p1","T24",NA,"78"
"1844","E6","VEH","0.5","p1","T48",NA,"78"
"1845","E6","VEH","0.5","p1","T96",NA,"78"
"1846","E6","VEH","0.5","p2","T0",100,"78"
"1847","E6","VEH","0.5","p2","T3",NA,"78"
"1848","E6","VEH","0.5","p2","T24",85.9288910378952,"78"
"1849","E6","VEH","0.5","p2","T48",NA,"78"
"1850","E6","VEH","0.5","p2","T96",NA,"78"
"1851","E6","VEH","0.5","p3","T0",100,"78"
"1852","E6","VEH","0.5","p3","T3",NA,"78"
"1853","E6","VEH","0.5","p3","T24",NA,"78"
"1854","E6","VEH","0.5","p3","T48",120.959932083311,"78"
"1855","E6","VEH","0.5","p3","T96",NA,"78"
"1856","E6","VEH","0.5","p4","T0",100,"78"
"1857","E6","VEH","0.5","p4","T3",NA,"78"
"1858","E6","VEH","0.5","p4","T24",NA,"78"
"1859","E6","VEH","0.5","p4","T48",NA,"78"
"1860","E6","VEH","0.5","p4","T96",106.401401951468,"78"
"1861","E7","VEH","0.1","p1","T0",100,"78"
"1862","E7","VEH","0.1","p1","T3",90.2144257330919,"78"
"1863","E7","VEH","0.1","p1","T24",NA,"78"
"1864","E7","VEH","0.1","p1","T48",NA,"78"
"1865","E7","VEH","0.1","p1","T96",NA,"78"
"1866","E7","VEH","0.1","p2","T0",100,"78"
"1867","E7","VEH","0.1","p2","T3",NA,"78"
"1868","E7","VEH","0.1","p2","T24",105.202285562149,"78"
"1869","E7","VEH","0.1","p2","T48",NA,"78"
"1870","E7","VEH","0.1","p2","T96",NA,"78"
"1871","E7","VEH","0.1","p3","T0",100,"78"
"1872","E7","VEH","0.1","p3","T3",NA,"78"
"1873","E7","VEH","0.1","p3","T24",NA,"78"
"1874","E7","VEH","0.1","p3","T48",86.5227380259112,"78"
"1875","E7","VEH","0.1","p3","T96",NA,"78"
"1876","E7","VEH","0.1","p4","T0",100,"78"
"1877","E7","VEH","0.1","p4","T3",NA,"78"
"1878","E7","VEH","0.1","p4","T24",NA,"78"
"1879","E7","VEH","0.1","p4","T48",NA,"78"
"1880","E7","VEH","0.1","p4","T96",122.450529878953,"78"
"1881","E8","DOX","2.5","p1","T0",100,"78"
"1882","E8","DOX","2.5","p1","T3",87.4048134570334,"78"
"1883","E8","DOX","2.5","p1","T24",NA,"78"
"1884","E8","DOX","2.5","p1","T48",NA,"78"
"1885","E8","DOX","2.5","p1","T96",NA,"78"
"1886","E8","DOX","2.5","p2","T0",100,"78"
"1887","E8","DOX","2.5","p2","T3",NA,"78"
"1888","E8","DOX","2.5","p2","T24",61.6116678902387,"78"
"1889","E8","DOX","2.5","p2","T48",NA,"78"
"1890","E8","DOX","2.5","p2","T96",NA,"78"
"1891","E8","DOX","2.5","p3","T0",100,"78"
"1892","E8","DOX","2.5","p3","T3",NA,"78"
"1893","E8","DOX","2.5","p3","T24",NA,"78"
"1894","E8","DOX","2.5","p3","T48",53.006315702156,"78"
"1895","E8","DOX","2.5","p3","T96",NA,"78"
"1896","E8","DOX","2.5","p4","T0",100,"78"
"1897","E8","DOX","2.5","p4","T3",NA,"78"
"1898","E8","DOX","2.5","p4","T24",NA,"78"
"1899","E8","DOX","2.5","p4","T48",NA,"78"
"1900","E8","DOX","2.5","p4","T96",40.4678587206975,"78"
"1901","E9","DOX","0.5","p1","T0",100,"78"
"1902","E9","DOX","0.5","p1","T3",91.350783107071,"78"
"1903","E9","DOX","0.5","p1","T24",NA,"78"
"1904","E9","DOX","0.5","p1","T48",NA,"78"
"1905","E9","DOX","0.5","p1","T96",NA,"78"
"1906","E9","DOX","0.5","p2","T0",100,"78"
"1907","E9","DOX","0.5","p2","T3",NA,"78"
"1908","E9","DOX","0.5","p2","T24",71.0503183578966,"78"
"1909","E9","DOX","0.5","p2","T48",NA,"78"
"1910","E9","DOX","0.5","p2","T96",NA,"78"
"1911","E9","DOX","0.5","p3","T0",100,"78"
"1912","E9","DOX","0.5","p3","T3",NA,"78"
"1913","E9","DOX","0.5","p3","T24",NA,"78"
"1914","E9","DOX","0.5","p3","T48",78.5878810253968,"78"
"1915","E9","DOX","0.5","p3","T96",NA,"78"
"1916","E9","DOX","0.5","p4","T0",100,"78"
"1917","E9","DOX","0.5","p4","T3",NA,"78"
"1918","E9","DOX","0.5","p4","T24",NA,"78"
"1919","E9","DOX","0.5","p4","T48",NA,"78"
"1920","E9","DOX","0.5","p4","T96",37.1638386203841,"78"
"1921","E10","DOX","0.1","p1","T0",100,"78"
"1922","E10","DOX","0.1","p1","T3",97.3605943854067,"78"
"1923","E10","DOX","0.1","p1","T24",NA,"78"
"1924","E10","DOX","0.1","p1","T48",NA,"78"
"1925","E10","DOX","0.1","p1","T96",NA,"78"
"1926","E10","DOX","0.1","p2","T0",100,"78"
"1927","E10","DOX","0.1","p2","T3",NA,"78"
"1928","E10","DOX","0.1","p2","T24",92.1636501215221,"78"
"1929","E10","DOX","0.1","p2","T48",NA,"78"
"1930","E10","DOX","0.1","p2","T96",NA,"78"
"1931","E10","DOX","0.1","p3","T0",100,"78"
"1932","E10","DOX","0.1","p3","T3",NA,"78"
"1933","E10","DOX","0.1","p3","T24",NA,"78"
"1934","E10","DOX","0.1","p3","T48",74.9507194426145,"78"
"1935","E10","DOX","0.1","p3","T96",NA,"78"
"1936","E10","DOX","0.1","p4","T0",100,"78"
"1937","E10","DOX","0.1","p4","T3",NA,"78"
"1938","E10","DOX","0.1","p4","T24",NA,"78"
"1939","E10","DOX","0.1","p4","T48",NA,"78"
"1940","E10","DOX","0.1","p4","T96",122.893639904737,"78"
"1941","E11","untx","0","p1","T0",100,"78"
"1942","E11","untx","0","p1","T3",103.938597684156,"78"
"1943","E11","untx","0","p1","T24",NA,"78"
"1944","E11","untx","0","p1","T48",NA,"78"
"1945","E11","untx","0","p1","T96",NA,"78"
"1946","E11","untx","0","p2","T0",100,"78"
"1947","E11","untx","0","p2","T3",NA,"78"
"1948","E11","untx","0","p2","T24",91.0679141867305,"78"
"1949","E11","untx","0","p2","T48",NA,"78"
"1950","E11","untx","0","p2","T96",NA,"78"
"1951","E11","untx","0","p3","T0",100,"78"
"1952","E11","untx","0","p3","T3",NA,"78"
"1953","E11","untx","0","p3","T24",NA,"78"
"1954","E11","untx","0","p3","T48",104.699644299907,"78"
"1955","E11","untx","0","p3","T96",NA,"78"
"1956","E11","untx","0","p4","T0",100,"78"
"1957","E11","untx","0","p4","T3",NA,"78"
"1958","E11","untx","0","p4","T24",NA,"78"
"1959","E11","untx","0","p4","T48",NA,"78"
"1960","E11","untx","0","p4","T96",91.7821884931275,"78"
